CVE_ID,Package,Version,CVSSv3,Rating,Severity,Vector,Summary,Published,Link,OS
CVE-2026-27456,util-linux-ul,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-umount,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-unshare,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-utmpdump,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-uuidd,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-uuidgen,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-uuidparse,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-waitpid,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-wall,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-wdctl,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-whereis,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-wipefs,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-write,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-zramctl,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2022-39332,desktop-file-utils,0.28,4.6,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N,Nexcloud desktop is the Desktop sync client for Nextcloud. An attacker can inject arbitrary HyperText Markup Language into the Desktop Client application via user status and information. It is recomme,2022-11-25T20:15:10.843,https://nvd.nist.gov/vuln/detail/CVE-2022-39332,all
CVE-2022-39331,desktop-file-utils,0.28,4.6,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N,Nexcloud desktop is the Desktop sync client for Nextcloud. An attacker can inject arbitrary HyperText Markup Language into the Desktop Client application in the notifications. It is recommended that t,2022-11-25T19:15:11.250,https://nvd.nist.gov/vuln/detail/CVE-2022-39331,all
CVE-2022-39333,desktop-file-utils,0.28,4.6,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N,Nexcloud desktop is the Desktop sync client for Nextcloud. An attacker can inject arbitrary HyperText Markup Language into the Desktop Client application. It is recommended that the Nextcloud Desktop ,2022-11-25T20:15:10.923,https://nvd.nist.gov/vuln/detail/CVE-2022-39333,all
CVE-2022-36840,update-alternatives-opkg,0.7.0,4.5,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L,DLL hijacking vulnerability in Samsung Update Setup prior to version 2.2.9.50 allows attackers to execute arbitrary code.,2022-08-05T16:15:15.603,https://nvd.nist.gov/vuln/detail/CVE-2022-36840,all
CVE-2022-36840,update-rc.d,0.8+git,4.5,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L,DLL hijacking vulnerability in Samsung Update Setup prior to version 2.2.9.50 allows attackers to execute arbitrary code.,2022-08-05T16:15:15.603,https://nvd.nist.gov/vuln/detail/CVE-2022-36840,all
CVE-2015-7976,ntp,4.2.8p18,4.3,MEDIUM,MEDIUM,,"The ntpq saveconfig command in NTP 4.1.2, 4.2.x before 4.2.8p6, 4.3, 4.3.25, 4.3.70, and 4.3.77 does not properly filter special characters, which allows attackers to cause unspecified impact via a cr",2017-01-30T21:59:00.330,https://nvd.nist.gov/vuln/detail/CVE-2015-7976,all
CVE-2015-7976,ntp-tickadj,4.2.8p18,4.3,MEDIUM,MEDIUM,,"The ntpq saveconfig command in NTP 4.1.2, 4.2.x before 4.2.8p6, 4.3, 4.3.25, 4.3.70, and 4.3.77 does not properly filter special characters, which allows attackers to cause unspecified impact via a cr",2017-01-30T21:59:00.330,https://nvd.nist.gov/vuln/detail/CVE-2015-7976,all
CVE-2026-35414,openssh,10.3p1,4.2,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,OpenSSH before 10.3 mishandles the authorized_keys principals option in uncommon scenarios involving a principals list in conjunction with a Certificate Authority that makes certain use of comma chara,2026-04-02T18:16:34.690,https://nvd.nist.gov/vuln/detail/CVE-2026-35414,all
CVE-2026-35414,openssh-keygen,10.3p1,4.2,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,OpenSSH before 10.3 mishandles the authorized_keys principals option in uncommon scenarios involving a principals list in conjunction with a Certificate Authority that makes certain use of comma chara,2026-04-02T18:16:34.690,https://nvd.nist.gov/vuln/detail/CVE-2026-35414,all
CVE-2026-35414,openssh-scp,10.3p1,4.2,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,OpenSSH before 10.3 mishandles the authorized_keys principals option in uncommon scenarios involving a principals list in conjunction with a Certificate Authority that makes certain use of comma chara,2026-04-02T18:16:34.690,https://nvd.nist.gov/vuln/detail/CVE-2026-35414,all
CVE-2026-35414,openssh-sftp-server,10.3p1,4.2,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,OpenSSH before 10.3 mishandles the authorized_keys principals option in uncommon scenarios involving a principals list in conjunction with a Certificate Authority that makes certain use of comma chara,2026-04-02T18:16:34.690,https://nvd.nist.gov/vuln/detail/CVE-2026-35414,all
CVE-2026-35414,openssh-ssh,10.3p1,4.2,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,OpenSSH before 10.3 mishandles the authorized_keys principals option in uncommon scenarios involving a principals list in conjunction with a Certificate Authority that makes certain use of comma chara,2026-04-02T18:16:34.690,https://nvd.nist.gov/vuln/detail/CVE-2026-35414,all
CVE-2026-35414,openssh-sshd,10.3p1,4.2,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,OpenSSH before 10.3 mishandles the authorized_keys principals option in uncommon scenarios involving a principals list in conjunction with a Certificate Authority that makes certain use of comma chara,2026-04-02T18:16:34.690,https://nvd.nist.gov/vuln/detail/CVE-2026-35414,all
CVE-2026-47104,libusb-1.0-0,1.0.29,4.0,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,libusb before version 1.0.30 contains a one-byte out-of-bounds read vulnerability in parse_iad_array() in descriptor.c that allows attackers to trigger a denial of service by supplying a malformed USB,2026-05-27T14:17:32.590,https://nvd.nist.gov/vuln/detail/CVE-2026-47104,all
CVE-2023-41329,python3-dbus,1.4.0,3.9,LOW,LOW,CVSS:3.1/AV:A/AC:H/PR:H/UI:N/S:U/C:L/I:L/A:L,"WireMock is a tool for mocking HTTP services. The proxy mode of WireMock, can be protected by the network restrictions configuration, as documented in Preventing proxying to and recording from specifi",2023-09-06T21:15:14.517,https://nvd.nist.gov/vuln/detail/CVE-2023-41329,all
CVE-2022-39334,desktop-file-utils,0.28,3.9,LOW,LOW,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N,Nextcloud also ships a CLI utility called nextcloudcmd which is sometimes used for automated scripting and headless servers. Versions of nextcloudcmd prior to 3.6.1 would incorrectly trust invalid TLS,2022-11-25T19:15:11.350,https://nvd.nist.gov/vuln/detail/CVE-2022-39334,all
CVE-2024-37885,desktop-file-utils,0.28,3.8,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:U/C:L/I:L/A:L,The Nextcloud Desktop Client is a tool to synchronize files from Nextcloud Server with your computer. A code injection in Nextcloud Desktop Client for macOS allowed to load arbitrary code when startin,2024-06-14T16:15:13.570,https://nvd.nist.gov/vuln/detail/CVE-2024-37885,all
CVE-2025-6052,glib-networking,2.80.1,3.7,LOW,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L,"A flaw was found in how GLib’s GString manages memory when adding data to strings. If a string is already very large, combining it with more input can cause a hidden overflow in the size calculation. ",2025-06-13T16:15:28.230,https://nvd.nist.gov/vuln/detail/CVE-2025-6052,all
CVE-2016-7429,ntp,4.2.8p18,3.7,LOW,LOW,,"NTP before 4.2.8p9 changes the peer structure to the interface it receives the response from a source, which allows remote attackers to cause a denial of service (prevent communication with a source) ",2017-01-13T16:59:00.433,https://nvd.nist.gov/vuln/detail/CVE-2016-7429,all
CVE-2016-7429,ntp-tickadj,4.2.8p18,3.7,LOW,LOW,,"NTP before 4.2.8p9 changes the peer structure to the interface it receives the response from a source, which allows remote attackers to cause a denial of service (prevent communication with a source) ",2017-01-13T16:59:00.433,https://nvd.nist.gov/vuln/detail/CVE-2016-7429,all
CVE-2018-1000030,python3-dbus,1.4.0,3.6,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:L,Python 2.7.14 is vulnerable to a Heap-Buffer-Overflow as well as a Heap-Use-After-Free. Python versions prior to 2.7.14 may also be vulnerable and it appears that Python 2.7.17 and prior may also be v,2018-02-08T17:29:00.177,https://nvd.nist.gov/vuln/detail/CVE-2018-1000030,all
CVE-2026-35386,openssh,10.3p1,3.6,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,"In OpenSSH before 10.3, command execution can occur via shell metacharacters in a username within a command line. This requires a scenario where the username on the command line is untrusted, and also",2026-04-02T17:16:27.623,https://nvd.nist.gov/vuln/detail/CVE-2026-35386,all
CVE-2026-35386,openssh-keygen,10.3p1,3.6,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,"In OpenSSH before 10.3, command execution can occur via shell metacharacters in a username within a command line. This requires a scenario where the username on the command line is untrusted, and also",2026-04-02T17:16:27.623,https://nvd.nist.gov/vuln/detail/CVE-2026-35386,all
CVE-2026-35386,openssh-scp,10.3p1,3.6,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,"In OpenSSH before 10.3, command execution can occur via shell metacharacters in a username within a command line. This requires a scenario where the username on the command line is untrusted, and also",2026-04-02T17:16:27.623,https://nvd.nist.gov/vuln/detail/CVE-2026-35386,all
CVE-2026-35386,openssh-sftp-server,10.3p1,3.6,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,"In OpenSSH before 10.3, command execution can occur via shell metacharacters in a username within a command line. This requires a scenario where the username on the command line is untrusted, and also",2026-04-02T17:16:27.623,https://nvd.nist.gov/vuln/detail/CVE-2026-35386,all
CVE-2026-35386,openssh-ssh,10.3p1,3.6,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,"In OpenSSH before 10.3, command execution can occur via shell metacharacters in a username within a command line. This requires a scenario where the username on the command line is untrusted, and also",2026-04-02T17:16:27.623,https://nvd.nist.gov/vuln/detail/CVE-2026-35386,all
CVE-2026-35386,openssh-sshd,10.3p1,3.6,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,"In OpenSSH before 10.3, command execution can occur via shell metacharacters in a username within a command line. This requires a scenario where the username on the command line is untrusted, and also",2026-04-02T17:16:27.623,https://nvd.nist.gov/vuln/detail/CVE-2026-35386,all
CVE-2025-13462,python3-dbus,1.4.0,3.3,LOW,LOW,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,"The ""tarfile"" module would still apply normalization of AREGTYPE (\x00) blocks to DIRTYPE, even while processing a multi-block member such as GNUTYPE_LONGNAME or GNUTYPE_LONGLINK. This could result in",2026-03-12T18:16:21.397,https://nvd.nist.gov/vuln/detail/CVE-2025-13462,all
CVE-2026-4519,python3-dbus,1.4.0,3.3,LOW,LOW,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,"The webbrowser.open() API would accept leading dashes in the URL which 
could be handled as command line options for certain web browsers. New 
behavior rejects leading dashes. Users are recommended t",2026-03-20T15:16:24.057,https://nvd.nist.gov/vuln/detail/CVE-2026-4519,all
CVE-2025-46394,busybox,1.37.0,3.2,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:C/C:N/I:L/A:N,"In tar in BusyBox through 1.37.0, a TAR archive can have filenames hidden from a listing through the use of terminal escape sequences.",2025-04-23T16:15:48.713,https://nvd.nist.gov/vuln/detail/CVE-2025-46394,all
CVE-2025-46394,busybox-hwclock,1.37.0,3.2,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:C/C:N/I:L/A:N,"In tar in BusyBox through 1.37.0, a TAR archive can have filenames hidden from a listing through the use of terminal escape sequences.",2025-04-23T16:15:48.713,https://nvd.nist.gov/vuln/detail/CVE-2025-46394,all
CVE-2025-46394,busybox-syslog,1.37.0,3.2,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:C/C:N/I:L/A:N,"In tar in BusyBox through 1.37.0, a TAR archive can have filenames hidden from a listing through the use of terminal escape sequences.",2025-04-23T16:15:48.713,https://nvd.nist.gov/vuln/detail/CVE-2025-46394,all
CVE-2025-46394,busybox-udhcpc,1.37.0,3.2,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:C/C:N/I:L/A:N,"In tar in BusyBox through 1.37.0, a TAR archive can have filenames hidden from a listing through the use of terminal escape sequences.",2025-04-23T16:15:48.713,https://nvd.nist.gov/vuln/detail/CVE-2025-46394,all
CVE-2026-35387,openssh,10.3p1,3.1,LOW,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N,OpenSSH before 10.3 can use unintended ECDSA algorithms. Listing of any ECDSA algorithm in PubkeyAcceptedAlgorithms or HostbasedAcceptedAlgorithms is misinterpreted to mean all ECDSA algorithms.,2026-04-02T17:16:27.790,https://nvd.nist.gov/vuln/detail/CVE-2026-35387,all
CVE-2026-35387,openssh-keygen,10.3p1,3.1,LOW,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N,OpenSSH before 10.3 can use unintended ECDSA algorithms. Listing of any ECDSA algorithm in PubkeyAcceptedAlgorithms or HostbasedAcceptedAlgorithms is misinterpreted to mean all ECDSA algorithms.,2026-04-02T17:16:27.790,https://nvd.nist.gov/vuln/detail/CVE-2026-35387,all
CVE-2026-35387,openssh-scp,10.3p1,3.1,LOW,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N,OpenSSH before 10.3 can use unintended ECDSA algorithms. Listing of any ECDSA algorithm in PubkeyAcceptedAlgorithms or HostbasedAcceptedAlgorithms is misinterpreted to mean all ECDSA algorithms.,2026-04-02T17:16:27.790,https://nvd.nist.gov/vuln/detail/CVE-2026-35387,all
CVE-2026-35387,openssh-sftp-server,10.3p1,3.1,LOW,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N,OpenSSH before 10.3 can use unintended ECDSA algorithms. Listing of any ECDSA algorithm in PubkeyAcceptedAlgorithms or HostbasedAcceptedAlgorithms is misinterpreted to mean all ECDSA algorithms.,2026-04-02T17:16:27.790,https://nvd.nist.gov/vuln/detail/CVE-2026-35387,all
CVE-2026-35387,openssh-ssh,10.3p1,3.1,LOW,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N,OpenSSH before 10.3 can use unintended ECDSA algorithms. Listing of any ECDSA algorithm in PubkeyAcceptedAlgorithms or HostbasedAcceptedAlgorithms is misinterpreted to mean all ECDSA algorithms.,2026-04-02T17:16:27.790,https://nvd.nist.gov/vuln/detail/CVE-2026-35387,all
CVE-2026-35387,openssh-sshd,10.3p1,3.1,LOW,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N,OpenSSH before 10.3 can use unintended ECDSA algorithms. Listing of any ECDSA algorithm in PubkeyAcceptedAlgorithms or HostbasedAcceptedAlgorithms is misinterpreted to mean all ECDSA algorithms.,2026-04-02T17:16:27.790,https://nvd.nist.gov/vuln/detail/CVE-2026-35387,all
CVE-2026-35388,openssh,10.3p1,2.5,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:N,OpenSSH before 10.3 omits connection multiplexing confirmation for proxy-mode multiplexing sessions.,2026-04-02T17:16:27.947,https://nvd.nist.gov/vuln/detail/CVE-2026-35388,all
CVE-2026-35388,openssh-keygen,10.3p1,2.5,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:N,OpenSSH before 10.3 omits connection multiplexing confirmation for proxy-mode multiplexing sessions.,2026-04-02T17:16:27.947,https://nvd.nist.gov/vuln/detail/CVE-2026-35388,all
CVE-2026-35388,openssh-scp,10.3p1,2.5,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:N,OpenSSH before 10.3 omits connection multiplexing confirmation for proxy-mode multiplexing sessions.,2026-04-02T17:16:27.947,https://nvd.nist.gov/vuln/detail/CVE-2026-35388,all
CVE-2026-35388,openssh-sftp-server,10.3p1,2.5,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:N,OpenSSH before 10.3 omits connection multiplexing confirmation for proxy-mode multiplexing sessions.,2026-04-02T17:16:27.947,https://nvd.nist.gov/vuln/detail/CVE-2026-35388,all
CVE-2026-35388,openssh-ssh,10.3p1,2.5,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:N,OpenSSH before 10.3 omits connection multiplexing confirmation for proxy-mode multiplexing sessions.,2026-04-02T17:16:27.947,https://nvd.nist.gov/vuln/detail/CVE-2026-35388,all
CVE-2026-35388,openssh-sshd,10.3p1,2.5,LOW,LOW,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:N,OpenSSH before 10.3 omits connection multiplexing confirmation for proxy-mode multiplexing sessions.,2026-04-02T17:16:27.947,https://nvd.nist.gov/vuln/detail/CVE-2026-35388,all
CVE-2002-0978,file,5.47,0.0,NONE,UNKNOWN,,Microsoft File Transfer Manager (FTM) ActiveX control before 4.0 allows remote attackers to upload or download arbitrary files to arbitrary locations via a man-in-the-middle attack with modified TGT a,2002-09-24T04:00:00.000,https://nvd.nist.gov/vuln/detail/CVE-2002-0978,all
CVE-2002-0977,file,5.47,0.0,NONE,UNKNOWN,,Buffer overflow in Microsoft File Transfer Manager (FTM) ActiveX control before 4.0 allows remote attackers to execute arbitrary code via a long TS value.,2002-09-24T04:00:00.000,https://nvd.nist.gov/vuln/detail/CVE-2002-0977,all
CVE-2005-1956,file,5.47,0.0,NONE,UNKNOWN,,"File Upload Manager allows remote attackers to upload arbitrary files by modifying the test variable to contain a value of '~~~~~~' (six tildes), which bypasses the file extension checks.",2005-06-12T04:00:00.000,https://nvd.nist.gov/vuln/detail/CVE-2005-1956,all
CVE-2005-1957,file,5.47,0.0,NONE,UNKNOWN,,"mtnpeak.net File Upload Manager does not properly check user authentication for certain actions, which allows remote attackers to provide a modified base64-encoded file parameter and (1) read arbitrar",2005-06-12T04:00:00.000,https://nvd.nist.gov/vuln/detail/CVE-2005-1957,all
CVE-2011-2220,file,5.47,0.0,NONE,UNKNOWN,,"Stack-based buffer overflow in NFREngine.exe in Novell File Reporter Engine before 1.0.2.53, as used in Novell File Reporter and other products, allows remote attackers to execute arbitrary code via a",2011-07-14T23:55:02.317,https://nvd.nist.gov/vuln/detail/CVE-2011-2220,all
CVE-2007-1661,perl,5.42.0,0.0,NONE,UNKNOWN,,"Perl-Compatible Regular Expression (PCRE) library before 7.3 backtracks too far when matching certain input bytes against some regex patterns in non-UTF-8 mode, which allows context-dependent attacker",2007-11-07T23:46:00.000,https://nvd.nist.gov/vuln/detail/CVE-2007-1661,all
CVE-2008-0522,perl,5.42.0,0.0,NONE,UNKNOWN,,Cross-site scripting (XSS) vulnerability in multiple Hal Networks shopping-cart products allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,2008-01-31T20:00:00.000,https://nvd.nist.gov/vuln/detail/CVE-2008-0522,all
CVE-2015-2327,perl,5.42.0,0.0,NONE,UNKNOWN,,"PCRE before 8.36 mishandles the /(((a\2)|(a*)\g<-1>))*/ pattern and related patterns with certain internal recursive back references, which allows remote attackers to cause a denial of service (segmen",2015-12-02T01:59:00.113,https://nvd.nist.gov/vuln/detail/CVE-2015-2327,all
CVE-2015-8392,perl,5.42.0,0.0,NONE,UNKNOWN,,"PCRE before 8.38 mishandles certain instances of the (?| substring, which allows remote attackers to cause a denial of service (unintended recursion and buffer overflow) or possibly have unspecified o",2015-12-02T01:59:16.230,https://nvd.nist.gov/vuln/detail/CVE-2015-8392,all
CVE-2015-8395,perl,5.42.0,0.0,NONE,UNKNOWN,,"PCRE before 8.38 mishandles certain references, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted regular expression, as demonstrated b",2015-12-02T01:59:19.607,https://nvd.nist.gov/vuln/detail/CVE-2015-8395,all
CVE-2015-8385,perl,5.42.0,0.0,NONE,UNKNOWN,,"PCRE before 8.38 mishandles the /(?|(\k'Pm')|(?'Pm'))/ pattern and related patterns with certain forward references, which allows remote attackers to cause a denial of service (buffer overflow) or pos",2015-12-02T01:59:09.447,https://nvd.nist.gov/vuln/detail/CVE-2015-8385,all
CVE-2015-8384,perl,5.42.0,0.0,NONE,UNKNOWN,,"PCRE before 8.38 mishandles the /(?J)(?'d'(?'d'\g{d}))/ pattern and related patterns with certain recursive back references, which allows remote attackers to cause a denial of service (buffer overflow",2015-12-02T01:59:08.350,https://nvd.nist.gov/vuln/detail/CVE-2015-8384,all
CVE-2015-8388,perl,5.42.0,0.0,NONE,UNKNOWN,,"PCRE before 8.38 mishandles the /(?=di(?<=(?1))|(?=(.))))/ pattern and related patterns with an unmatched closing parenthesis, which allows remote attackers to cause a denial of service (buffer overfl",2015-12-02T01:59:12.367,https://nvd.nist.gov/vuln/detail/CVE-2015-8388,all
CVE-2015-8381,perl,5.42.0,0.0,NONE,UNKNOWN,,The compile_regex function in pcre_compile.c in PCRE before 8.38 and pcre2_compile.c in PCRE2 before 10.2x mishandles the /(?J:(?|(:(?|(?'R')(\k'R')|((?'R')))H'Rk'Rf)|s(?'R'))))/ and /(?J:(?|(:(?|(?'R,2015-12-02T01:59:04.520,https://nvd.nist.gov/vuln/detail/CVE-2015-8381,all
